snapshot_index,case_name,dataset_split,time_s,water_height_m,obstacle_height_m,obstacle_front_x_m,obstacle_width_m
10061,surrGrid_H0292_obsH0042_x0292,training_grid,1.425,0.292,0.042,0.292,0.024
10062,surrGrid_H0292_obsH0042_x0292,training_grid,1.45,0.292,0.042,0.292,0.024
10063,surrGrid_H0292_obsH0042_x0292,training_grid,1.475,0.292,0.042,0.292,0.024
10064,surrGrid_H0292_obsH0042_x0292,training_grid,1.5,0.292,0.042,0.292,0.024
10065,surrGrid_H0292_obsH0042_x0320,training_grid,0.0,0.292,0.042,0.32,0.024
10066,surrGrid_H0292_obsH0042_x0320,training_grid,0.025,0.292,0.042,0.32,0.024
10067,surrGrid_H0292_obsH0042_x0320,training_grid,0.05,0.292,0.042,0.32,0.024
10068,surrGrid_H0292_obsH0042_x0320,training_grid,0.075,0.292,0.042,0.32,0.024
10069,surrGrid_H0292_obsH0042_x0320,training_grid,0.1,0.292,0.042,0.32,0.024
10070,surrGrid_H0292_obsH0042_x0320,training_grid,0.125,0.292,0.042,0.32,0.024
10071,surrGrid_H0292_obsH0042_x0320,training_grid,0.15,0.292,0.042,0.32,0.024
10072,surrGrid_H0292_obsH0042_x0320,training_grid,0.175,0.292,0.042,0.32,0.024
10073,surrGrid_H0292_obsH0042_x0320,training_grid,0.2,0.292,0.042,0.32,0.024
10074,surrGrid_H0292_obsH0042_x0320,training_grid,0.225,0.292,0.042,0.32,0.024
10075,surrGrid_H0292_obsH0042_x0320,training_grid,0.25,0.292,0.042,0.32,0.024
10076,surrGrid_H0292_obsH0042_x0320,training_grid,0.275,0.292,0.042,0.32,0.024
10077,surrGrid_H0292_obsH0042_x0320,training_grid,0.3,0.292,0.042,0.32,0.024
10078,surrGrid_H0292_obsH0042_x0320,training_grid,0.325,0.292,0.042,0.32,0.024
10079,surrGrid_H0292_obsH0042_x0320,training_grid,0.35,0.292,0.042,0.32,0.024
10080,surrGrid_H0292_obsH0042_x0320,training_grid,0.375,0.292,0.042,0.32,0.024
10081,surrGrid_H0292_obsH0042_x0320,training_grid,0.4,0.292,0.042,0.32,0.024
10082,surrGrid_H0292_obsH0042_x0320,training_grid,0.425,0.292,0.042,0.32,0.024
10083,surrGrid_H0292_obsH0042_x0320,training_grid,0.45,0.292,0.042,0.32,0.024
10084,surrGrid_H0292_obsH0042_x0320,training_grid,0.475,0.292,0.042,0.32,0.024
10085,surrGrid_H0292_obsH0042_x0320,training_grid,0.5,0.292,0.042,0.32,0.024
10086,surrGrid_H0292_obsH0042_x0320,training_grid,0.525,0.292,0.042,0.32,0.024
10087,surrGrid_H0292_obsH0042_x0320,training_grid,0.55,0.292,0.042,0.32,0.024
10088,surrGrid_H0292_obsH0042_x0320,training_grid,0.575,0.292,0.042,0.32,0.024
10089,surrGrid_H0292_obsH0042_x0320,training_grid,0.6,0.292,0.042,0.32,0.024
10090,surrGrid_H0292_obsH0042_x0320,training_grid,0.625,0.292,0.042,0.32,0.024
10091,surrGrid_H0292_obsH0042_x0320,training_grid,0.65,0.292,0.042,0.32,0.024
10092,surrGrid_H0292_obsH0042_x0320,training_grid,0.675,0.292,0.042,0.32,0.024
10093,surrGrid_H0292_obsH0042_x0320,training_grid,0.7,0.292,0.042,0.32,0.024
10094,surrGrid_H0292_obsH0042_x0320,training_grid,0.725,0.292,0.042,0.32,0.024
10095,surrGrid_H0292_obsH0042_x0320,training_grid,0.75,0.292,0.042,0.32,0.024
10096,surrGrid_H0292_obsH0042_x0320,training_grid,0.775,0.292,0.042,0.32,0.024
10097,surrGrid_H0292_obsH0042_x0320,training_grid,0.8,0.292,0.042,0.32,0.024
10098,surrGrid_H0292_obsH0042_x0320,training_grid,0.825,0.292,0.042,0.32,0.024
10099,surrGrid_H0292_obsH0042_x0320,training_grid,0.85,0.292,0.042,0.32,0.024
10100,surrGrid_H0292_obsH0042_x0320,training_grid,0.875,0.292,0.042,0.32,0.024
10101,surrGrid_H0292_obsH0042_x0320,training_grid,0.9,0.292,0.042,0.32,0.024
10102,surrGrid_H0292_obsH0042_x0320,training_grid,0.925,0.292,0.042,0.32,0.024
10103,surrGrid_H0292_obsH0042_x0320,training_grid,0.95,0.292,0.042,0.32,0.024
10104,surrGrid_H0292_obsH0042_x0320,training_grid,0.975,0.292,0.042,0.32,0.024
10105,surrGrid_H0292_obsH0042_x0320,training_grid,1.0,0.292,0.042,0.32,0.024
10106,surrGrid_H0292_obsH0042_x0320,training_grid,1.025,0.292,0.042,0.32,0.024
10107,surrGrid_H0292_obsH0042_x0320,training_grid,1.05,0.292,0.042,0.32,0.024
10108,surrGrid_H0292_obsH0042_x0320,training_grid,1.075,0.292,0.042,0.32,0.024
10109,surrGrid_H0292_obsH0042_x0320,training_grid,1.1,0.292,0.042,0.32,0.024
10110,surrGrid_H0292_obsH0042_x0320,training_grid,1.125,0.292,0.042,0.32,0.024
10111,surrGrid_H0292_obsH0042_x0320,training_grid,1.15,0.292,0.042,0.32,0.024
10112,surrGrid_H0292_obsH0042_x0320,training_grid,1.175,0.292,0.042,0.32,0.024
10113,surrGrid_H0292_obsH0042_x0320,training_grid,1.2,0.292,0.042,0.32,0.024
10114,surrGrid_H0292_obsH0042_x0320,training_grid,1.225,0.292,0.042,0.32,0.024
10115,surrGrid_H0292_obsH0042_x0320,training_grid,1.25,0.292,0.042,0.32,0.024
10116,surrGrid_H0292_obsH0042_x0320,training_grid,1.275,0.292,0.042,0.32,0.024
10117,surrGrid_H0292_obsH0042_x0320,training_grid,1.3,0.292,0.042,0.32,0.024
10118,surrGrid_H0292_obsH0042_x0320,training_grid,1.325,0.292,0.042,0.32,0.024
10119,surrGrid_H0292_obsH0042_x0320,training_grid,1.35,0.292,0.042,0.32,0.024
10120,surrGrid_H0292_obsH0042_x0320,training_grid,1.375,0.292,0.042,0.32,0.024
10121,surrGrid_H0292_obsH0042_x0320,training_grid,1.4,0.292,0.042,0.32,0.024
10122,surrGrid_H0292_obsH0042_x0320,training_grid,1.425,0.292,0.042,0.32,0.024
10123,surrGrid_H0292_obsH0042_x0320,training_grid,1.45,0.292,0.042,0.32,0.024
10124,surrGrid_H0292_obsH0042_x0320,training_grid,1.475,0.292,0.042,0.32,0.024
10125,surrGrid_H0292_obsH0042_x0320,training_grid,1.5,0.292,0.042,0.32,0.024
10126,surrGrid_H0292_obsH0042_x0350,training_grid,0.0,0.292,0.042,0.35,0.024
10127,surrGrid_H0292_obsH0042_x0350,training_grid,0.025,0.292,0.042,0.35,0.024
10128,surrGrid_H0292_obsH0042_x0350,training_grid,0.05,0.292,0.042,0.35,0.024
10129,surrGrid_H0292_obsH0042_x0350,training_grid,0.075,0.292,0.042,0.35,0.024
10130,surrGrid_H0292_obsH0042_x0350,training_grid,0.1,0.292,0.042,0.35,0.024
10131,surrGrid_H0292_obsH0042_x0350,training_grid,0.125,0.292,0.042,0.35,0.024
10132,surrGrid_H0292_obsH0042_x0350,training_grid,0.15,0.292,0.042,0.35,0.024
10133,surrGrid_H0292_obsH0042_x0350,training_grid,0.175,0.292,0.042,0.35,0.024
10134,surrGrid_H0292_obsH0042_x0350,training_grid,0.2,0.292,0.042,0.35,0.024
10135,surrGrid_H0292_obsH0042_x0350,training_grid,0.225,0.292,0.042,0.35,0.024
10136,surrGrid_H0292_obsH0042_x0350,training_grid,0.25,0.292,0.042,0.35,0.024
10137,surrGrid_H0292_obsH0042_x0350,training_grid,0.275,0.292,0.042,0.35,0.024
10138,surrGrid_H0292_obsH0042_x0350,training_grid,0.3,0.292,0.042,0.35,0.024
10139,surrGrid_H0292_obsH0042_x0350,training_grid,0.325,0.292,0.042,0.35,0.024
10140,surrGrid_H0292_obsH0042_x0350,training_grid,0.35,0.292,0.042,0.35,0.024
10141,surrGrid_H0292_obsH0042_x0350,training_grid,0.375,0.292,0.042,0.35,0.024
10142,surrGrid_H0292_obsH0042_x0350,training_grid,0.4,0.292,0.042,0.35,0.024
10143,surrGrid_H0292_obsH0042_x0350,training_grid,0.425,0.292,0.042,0.35,0.024
10144,surrGrid_H0292_obsH0042_x0350,training_grid,0.45,0.292,0.042,0.35,0.024
10145,surrGrid_H0292_obsH0042_x0350,training_grid,0.475,0.292,0.042,0.35,0.024
10146,surrGrid_H0292_obsH0042_x0350,training_grid,0.5,0.292,0.042,0.35,0.024
10147,surrGrid_H0292_obsH0042_x0350,training_grid,0.525,0.292,0.042,0.35,0.024
10148,surrGrid_H0292_obsH0042_x0350,training_grid,0.55,0.292,0.042,0.35,0.024
10149,surrGrid_H0292_obsH0042_x0350,training_grid,0.575,0.292,0.042,0.35,0.024
10150,surrGrid_H0292_obsH0042_x0350,training_grid,0.6,0.292,0.042,0.35,0.024
10151,surrGrid_H0292_obsH0042_x0350,training_grid,0.625,0.292,0.042,0.35,0.024
10152,surrGrid_H0292_obsH0042_x0350,training_grid,0.65,0.292,0.042,0.35,0.024
10153,surrGrid_H0292_obsH0042_x0350,training_grid,0.675,0.292,0.042,0.35,0.024
10154,surrGrid_H0292_obsH0042_x0350,training_grid,0.7,0.292,0.042,0.35,0.024
10155,surrGrid_H0292_obsH0042_x0350,training_grid,0.725,0.292,0.042,0.35,0.024
10156,surrGrid_H0292_obsH0042_x0350,training_grid,0.75,0.292,0.042,0.35,0.024
10157,surrGrid_H0292_obsH0042_x0350,training_grid,0.775,0.292,0.042,0.35,0.024
10158,surrGrid_H0292_obsH0042_x0350,training_grid,0.8,0.292,0.042,0.35,0.024
10159,surrGrid_H0292_obsH0042_x0350,training_grid,0.825,0.292,0.042,0.35,0.024
10160,surrGrid_H0292_obsH0042_x0350,training_grid,0.85,0.292,0.042,0.35,0.024
10161,surrGrid_H0292_obsH0042_x0350,training_grid,0.875,0.292,0.042,0.35,0.024
10162,surrGrid_H0292_obsH0042_x0350,training_grid,0.9,0.292,0.042,0.35,0.024
10163,surrGrid_H0292_obsH0042_x0350,training_grid,0.925,0.292,0.042,0.35,0.024
10164,surrGrid_H0292_obsH0042_x0350,training_grid,0.95,0.292,0.042,0.35,0.024
10165,surrGrid_H0292_obsH0042_x0350,training_grid,0.975,0.292,0.042,0.35,0.024
10166,surrGrid_H0292_obsH0042_x0350,training_grid,1.0,0.292,0.042,0.35,0.024
10167,surrGrid_H0292_obsH0042_x0350,training_grid,1.025,0.292,0.042,0.35,0.024
10168,surrGrid_H0292_obsH0042_x0350,training_grid,1.05,0.292,0.042,0.35,0.024
10169,surrGrid_H0292_obsH0042_x0350,training_grid,1.075,0.292,0.042,0.35,0.024
10170,surrGrid_H0292_obsH0042_x0350,training_grid,1.1,0.292,0.042,0.35,0.024
10171,surrGrid_H0292_obsH0042_x0350,training_grid,1.125,0.292,0.042,0.35,0.024
10172,surrGrid_H0292_obsH0042_x0350,training_grid,1.15,0.292,0.042,0.35,0.024
10173,surrGrid_H0292_obsH0042_x0350,training_grid,1.175,0.292,0.042,0.35,0.024
10174,surrGrid_H0292_obsH0042_x0350,training_grid,1.2,0.292,0.042,0.35,0.024
10175,surrGrid_H0292_obsH0042_x0350,training_grid,1.225,0.292,0.042,0.35,0.024
10176,surrGrid_H0292_obsH0042_x0350,training_grid,1.25,0.292,0.042,0.35,0.024
10177,surrGrid_H0292_obsH0042_x0350,training_grid,1.275,0.292,0.042,0.35,0.024
10178,surrGrid_H0292_obsH0042_x0350,training_grid,1.3,0.292,0.042,0.35,0.024
10179,surrGrid_H0292_obsH0042_x0350,training_grid,1.325,0.292,0.042,0.35,0.024
10180,surrGrid_H0292_obsH0042_x0350,training_grid,1.35,0.292,0.042,0.35,0.024
10181,surrGrid_H0292_obsH0042_x0350,training_grid,1.375,0.292,0.042,0.35,0.024
10182,surrGrid_H0292_obsH0042_x0350,training_grid,1.4,0.292,0.042,0.35,0.024
10183,surrGrid_H0292_obsH0042_x0350,training_grid,1.425,0.292,0.042,0.35,0.024
10184,surrGrid_H0292_obsH0042_x0350,training_grid,1.45,0.292,0.042,0.35,0.024
10185,surrGrid_H0292_obsH0042_x0350,training_grid,1.475,0.292,0.042,0.35,0.024
10186,surrGrid_H0292_obsH0042_x0350,training_grid,1.5,0.292,0.042,0.35,0.024
10187,surrGrid_H0292_obsH0042_x0380,training_grid,0.0,0.292,0.042,0.38,0.024
10188,surrGrid_H0292_obsH0042_x0380,training_grid,0.025,0.292,0.042,0.38,0.024
10189,surrGrid_H0292_obsH0042_x0380,training_grid,0.05,0.292,0.042,0.38,0.024
10190,surrGrid_H0292_obsH0042_x0380,training_grid,0.075,0.292,0.042,0.38,0.024
10191,surrGrid_H0292_obsH0042_x0380,training_grid,0.1,0.292,0.042,0.38,0.024
10192,surrGrid_H0292_obsH0042_x0380,training_grid,0.125,0.292,0.042,0.38,0.024
10193,surrGrid_H0292_obsH0042_x0380,training_grid,0.15,0.292,0.042,0.38,0.024
10194,surrGrid_H0292_obsH0042_x0380,training_grid,0.175,0.292,0.042,0.38,0.024
10195,surrGrid_H0292_obsH0042_x0380,training_grid,0.2,0.292,0.042,0.38,0.024
10196,surrGrid_H0292_obsH0042_x0380,training_grid,0.225,0.292,0.042,0.38,0.024
10197,surrGrid_H0292_obsH0042_x0380,training_grid,0.25,0.292,0.042,0.38,0.024
10198,surrGrid_H0292_obsH0042_x0380,training_grid,0.275,0.292,0.042,0.38,0.024
10199,surrGrid_H0292_obsH0042_x0380,training_grid,0.3,0.292,0.042,0.38,0.024
10200,surrGrid_H0292_obsH0042_x0380,training_grid,0.325,0.292,0.042,0.38,0.024
10201,surrGrid_H0292_obsH0042_x0380,training_grid,0.35,0.292,0.042,0.38,0.024
10202,surrGrid_H0292_obsH0042_x0380,training_grid,0.375,0.292,0.042,0.38,0.024
10203,surrGrid_H0292_obsH0042_x0380,training_grid,0.4,0.292,0.042,0.38,0.024
10204,surrGrid_H0292_obsH0042_x0380,training_grid,0.425,0.292,0.042,0.38,0.024
10205,surrGrid_H0292_obsH0042_x0380,training_grid,0.45,0.292,0.042,0.38,0.024
10206,surrGrid_H0292_obsH0042_x0380,training_grid,0.475,0.292,0.042,0.38,0.024
10207,surrGrid_H0292_obsH0042_x0380,training_grid,0.5,0.292,0.042,0.38,0.024
10208,surrGrid_H0292_obsH0042_x0380,training_grid,0.525,0.292,0.042,0.38,0.024
10209,surrGrid_H0292_obsH0042_x0380,training_grid,0.55,0.292,0.042,0.38,0.024
10210,surrGrid_H0292_obsH0042_x0380,training_grid,0.575,0.292,0.042,0.38,0.024
10211,surrGrid_H0292_obsH0042_x0380,training_grid,0.6,0.292,0.042,0.38,0.024
10212,surrGrid_H0292_obsH0042_x0380,training_grid,0.625,0.292,0.042,0.38,0.024
10213,surrGrid_H0292_obsH0042_x0380,training_grid,0.65,0.292,0.042,0.38,0.024
10214,surrGrid_H0292_obsH0042_x0380,training_grid,0.675,0.292,0.042,0.38,0.024
10215,surrGrid_H0292_obsH0042_x0380,training_grid,0.7,0.292,0.042,0.38,0.024
10216,surrGrid_H0292_obsH0042_x0380,training_grid,0.725,0.292,0.042,0.38,0.024
10217,surrGrid_H0292_obsH0042_x0380,training_grid,0.75,0.292,0.042,0.38,0.024
10218,surrGrid_H0292_obsH0042_x0380,training_grid,0.775,0.292,0.042,0.38,0.024
10219,surrGrid_H0292_obsH0042_x0380,training_grid,0.8,0.292,0.042,0.38,0.024
10220,surrGrid_H0292_obsH0042_x0380,training_grid,0.825,0.292,0.042,0.38,0.024
10221,surrGrid_H0292_obsH0042_x0380,training_grid,0.85,0.292,0.042,0.38,0.024
10222,surrGrid_H0292_obsH0042_x0380,training_grid,0.875,0.292,0.042,0.38,0.024
10223,surrGrid_H0292_obsH0042_x0380,training_grid,0.9,0.292,0.042,0.38,0.024
10224,surrGrid_H0292_obsH0042_x0380,training_grid,0.925,0.292,0.042,0.38,0.024
10225,surrGrid_H0292_obsH0042_x0380,training_grid,0.95,0.292,0.042,0.38,0.024
10226,surrGrid_H0292_obsH0042_x0380,training_grid,0.975,0.292,0.042,0.38,0.024
10227,surrGrid_H0292_obsH0042_x0380,training_grid,1.0,0.292,0.042,0.38,0.024
10228,surrGrid_H0292_obsH0042_x0380,training_grid,1.025,0.292,0.042,0.38,0.024
10229,surrGrid_H0292_obsH0042_x0380,training_grid,1.05,0.292,0.042,0.38,0.024
10230,surrGrid_H0292_obsH0042_x0380,training_grid,1.075,0.292,0.042,0.38,0.024
10231,surrGrid_H0292_obsH0042_x0380,training_grid,1.1,0.292,0.042,0.38,0.024
10232,surrGrid_H0292_obsH0042_x0380,training_grid,1.125,0.292,0.042,0.38,0.024
10233,surrGrid_H0292_obsH0042_x0380,training_grid,1.15,0.292,0.042,0.38,0.024
10234,surrGrid_H0292_obsH0042_x0380,training_grid,1.175,0.292,0.042,0.38,0.024
10235,surrGrid_H0292_obsH0042_x0380,training_grid,1.2,0.292,0.042,0.38,0.024
10236,surrGrid_H0292_obsH0042_x0380,training_grid,1.225,0.292,0.042,0.38,0.024
10237,surrGrid_H0292_obsH0042_x0380,training_grid,1.25,0.292,0.042,0.38,0.024
10238,surrGrid_H0292_obsH0042_x0380,training_grid,1.275,0.292,0.042,0.38,0.024
10239,surrGrid_H0292_obsH0042_x0380,training_grid,1.3,0.292,0.042,0.38,0.024
10240,surrGrid_H0292_obsH0042_x0380,training_grid,1.325,0.292,0.042,0.38,0.024
10241,surrGrid_H0292_obsH0042_x0380,training_grid,1.35,0.292,0.042,0.38,0.024
10242,surrGrid_H0292_obsH0042_x0380,training_grid,1.375,0.292,0.042,0.38,0.024
10243,surrGrid_H0292_obsH0042_x0380,training_grid,1.4,0.292,0.042,0.38,0.024
10244,surrGrid_H0292_obsH0042_x0380,training_grid,1.425,0.292,0.042,0.38,0.024
10245,surrGrid_H0292_obsH0042_x0380,training_grid,1.45,0.292,0.042,0.38,0.024
10246,surrGrid_H0292_obsH0042_x0380,training_grid,1.475,0.292,0.042,0.38,0.024
10247,surrGrid_H0292_obsH0042_x0380,training_grid,1.5,0.292,0.042,0.38,0.024
10248,surrGrid_H0292_obsH0048_x0220,training_grid,0.0,0.292,0.048,0.22,0.024
10249,surrGrid_H0292_obsH0048_x0220,training_grid,0.025,0.292,0.048,0.22,0.024
10250,surrGrid_H0292_obsH0048_x0220,training_grid,0.05,0.292,0.048,0.22,0.024
10251,surrGrid_H0292_obsH0048_x0220,training_grid,0.075,0.292,0.048,0.22,0.024
10252,surrGrid_H0292_obsH0048_x0220,training_grid,0.1,0.292,0.048,0.22,0.024
10253,surrGrid_H0292_obsH0048_x0220,training_grid,0.125,0.292,0.048,0.22,0.024
10254,surrGrid_H0292_obsH0048_x0220,training_grid,0.15,0.292,0.048,0.22,0.024
10255,surrGrid_H0292_obsH0048_x0220,training_grid,0.175,0.292,0.048,0.22,0.024
10256,surrGrid_H0292_obsH0048_x0220,training_grid,0.2,0.292,0.048,0.22,0.024
10257,surrGrid_H0292_obsH0048_x0220,training_grid,0.225,0.292,0.048,0.22,0.024
10258,surrGrid_H0292_obsH0048_x0220,training_grid,0.25,0.292,0.048,0.22,0.024
10259,surrGrid_H0292_obsH0048_x0220,training_grid,0.275,0.292,0.048,0.22,0.024
10260,surrGrid_H0292_obsH0048_x0220,training_grid,0.3,0.292,0.048,0.22,0.024
10261,surrGrid_H0292_obsH0048_x0220,training_grid,0.325,0.292,0.048,0.22,0.024
10262,surrGrid_H0292_obsH0048_x0220,training_grid,0.35,0.292,0.048,0.22,0.024
10263,surrGrid_H0292_obsH0048_x0220,training_grid,0.375,0.292,0.048,0.22,0.024
10264,surrGrid_H0292_obsH0048_x0220,training_grid,0.4,0.292,0.048,0.22,0.024
10265,surrGrid_H0292_obsH0048_x0220,training_grid,0.425,0.292,0.048,0.22,0.024
10266,surrGrid_H0292_obsH0048_x0220,training_grid,0.45,0.292,0.048,0.22,0.024
10267,surrGrid_H0292_obsH0048_x0220,training_grid,0.475,0.292,0.048,0.22,0.024
10268,surrGrid_H0292_obsH0048_x0220,training_grid,0.5,0.292,0.048,0.22,0.024
10269,surrGrid_H0292_obsH0048_x0220,training_grid,0.525,0.292,0.048,0.22,0.024
10270,surrGrid_H0292_obsH0048_x0220,training_grid,0.55,0.292,0.048,0.22,0.024
10271,surrGrid_H0292_obsH0048_x0220,training_grid,0.575,0.292,0.048,0.22,0.024
10272,surrGrid_H0292_obsH0048_x0220,training_grid,0.6,0.292,0.048,0.22,0.024
10273,surrGrid_H0292_obsH0048_x0220,training_grid,0.625,0.292,0.048,0.22,0.024
10274,surrGrid_H0292_obsH0048_x0220,training_grid,0.65,0.292,0.048,0.22,0.024
10275,surrGrid_H0292_obsH0048_x0220,training_grid,0.675,0.292,0.048,0.22,0.024
10276,surrGrid_H0292_obsH0048_x0220,training_grid,0.7,0.292,0.048,0.22,0.024
10277,surrGrid_H0292_obsH0048_x0220,training_grid,0.725,0.292,0.048,0.22,0.024
10278,surrGrid_H0292_obsH0048_x0220,training_grid,0.75,0.292,0.048,0.22,0.024
10279,surrGrid_H0292_obsH0048_x0220,training_grid,0.775,0.292,0.048,0.22,0.024
10280,surrGrid_H0292_obsH0048_x0220,training_grid,0.8,0.292,0.048,0.22,0.024
10281,surrGrid_H0292_obsH0048_x0220,training_grid,0.825,0.292,0.048,0.22,0.024
10282,surrGrid_H0292_obsH0048_x0220,training_grid,0.85,0.292,0.048,0.22,0.024
10283,surrGrid_H0292_obsH0048_x0220,training_grid,0.875,0.292,0.048,0.22,0.024
10284,surrGrid_H0292_obsH0048_x0220,training_grid,0.9,0.292,0.048,0.22,0.024
10285,surrGrid_H0292_obsH0048_x0220,training_grid,0.925,0.292,0.048,0.22,0.024
10286,surrGrid_H0292_obsH0048_x0220,training_grid,0.95,0.292,0.048,0.22,0.024
10287,surrGrid_H0292_obsH0048_x0220,training_grid,0.975,0.292,0.048,0.22,0.024
10288,surrGrid_H0292_obsH0048_x0220,training_grid,1.0,0.292,0.048,0.22,0.024
10289,surrGrid_H0292_obsH0048_x0220,training_grid,1.025,0.292,0.048,0.22,0.024
10290,surrGrid_H0292_obsH0048_x0220,training_grid,1.05,0.292,0.048,0.22,0.024
10291,surrGrid_H0292_obsH0048_x0220,training_grid,1.075,0.292,0.048,0.22,0.024
10292,surrGrid_H0292_obsH0048_x0220,training_grid,1.1,0.292,0.048,0.22,0.024
10293,surrGrid_H0292_obsH0048_x0220,training_grid,1.125,0.292,0.048,0.22,0.024
10294,surrGrid_H0292_obsH0048_x0220,training_grid,1.15,0.292,0.048,0.22,0.024
10295,surrGrid_H0292_obsH0048_x0220,training_grid,1.175,0.292,0.048,0.22,0.024
10296,surrGrid_H0292_obsH0048_x0220,training_grid,1.2,0.292,0.048,0.22,0.024
10297,surrGrid_H0292_obsH0048_x0220,training_grid,1.225,0.292,0.048,0.22,0.024
10298,surrGrid_H0292_obsH0048_x0220,training_grid,1.25,0.292,0.048,0.22,0.024
10299,surrGrid_H0292_obsH0048_x0220,training_grid,1.275,0.292,0.048,0.22,0.024
10300,surrGrid_H0292_obsH0048_x0220,training_grid,1.3,0.292,0.048,0.22,0.024
10301,surrGrid_H0292_obsH0048_x0220,training_grid,1.325,0.292,0.048,0.22,0.024
10302,surrGrid_H0292_obsH0048_x0220,training_grid,1.35,0.292,0.048,0.22,0.024
10303,surrGrid_H0292_obsH0048_x0220,training_grid,1.375,0.292,0.048,0.22,0.024
10304,surrGrid_H0292_obsH0048_x0220,training_grid,1.4,0.292,0.048,0.22,0.024
10305,surrGrid_H0292_obsH0048_x0220,training_grid,1.425,0.292,0.048,0.22,0.024
10306,surrGrid_H0292_obsH0048_x0220,training_grid,1.45,0.292,0.048,0.22,0.024
10307,surrGrid_H0292_obsH0048_x0220,training_grid,1.475,0.292,0.048,0.22,0.024
10308,surrGrid_H0292_obsH0048_x0220,training_grid,1.5,0.292,0.048,0.22,0.024
10309,surrGrid_H0292_obsH0048_x0250,training_grid,0.0,0.292,0.048,0.25,0.024
10310,surrGrid_H0292_obsH0048_x0250,training_grid,0.025,0.292,0.048,0.25,0.024
10311,surrGrid_H0292_obsH0048_x0250,training_grid,0.05,0.292,0.048,0.25,0.024
10312,surrGrid_H0292_obsH0048_x0250,training_grid,0.075,0.292,0.048,0.25,0.024
10313,surrGrid_H0292_obsH0048_x0250,training_grid,0.1,0.292,0.048,0.25,0.024
10314,surrGrid_H0292_obsH0048_x0250,training_grid,0.125,0.292,0.048,0.25,0.024
10315,surrGrid_H0292_obsH0048_x0250,training_grid,0.15,0.292,0.048,0.25,0.024
10316,surrGrid_H0292_obsH0048_x0250,training_grid,0.175,0.292,0.048,0.25,0.024
10317,surrGrid_H0292_obsH0048_x0250,training_grid,0.2,0.292,0.048,0.25,0.024
10318,surrGrid_H0292_obsH0048_x0250,training_grid,0.225,0.292,0.048,0.25,0.024
10319,surrGrid_H0292_obsH0048_x0250,training_grid,0.25,0.292,0.048,0.25,0.024
10320,surrGrid_H0292_obsH0048_x0250,training_grid,0.275,0.292,0.048,0.25,0.024
10321,surrGrid_H0292_obsH0048_x0250,training_grid,0.3,0.292,0.048,0.25,0.024
10322,surrGrid_H0292_obsH0048_x0250,training_grid,0.325,0.292,0.048,0.25,0.024
10323,surrGrid_H0292_obsH0048_x0250,training_grid,0.35,0.292,0.048,0.25,0.024
10324,surrGrid_H0292_obsH0048_x0250,training_grid,0.375,0.292,0.048,0.25,0.024
10325,surrGrid_H0292_obsH0048_x0250,training_grid,0.4,0.292,0.048,0.25,0.024
10326,surrGrid_H0292_obsH0048_x0250,training_grid,0.425,0.292,0.048,0.25,0.024
10327,surrGrid_H0292_obsH0048_x0250,training_grid,0.45,0.292,0.048,0.25,0.024
10328,surrGrid_H0292_obsH0048_x0250,training_grid,0.475,0.292,0.048,0.25,0.024
10329,surrGrid_H0292_obsH0048_x0250,training_grid,0.5,0.292,0.048,0.25,0.024
10330,surrGrid_H0292_obsH0048_x0250,training_grid,0.525,0.292,0.048,0.25,0.024
10331,surrGrid_H0292_obsH0048_x0250,training_grid,0.55,0.292,0.048,0.25,0.024
10332,surrGrid_H0292_obsH0048_x0250,training_grid,0.575,0.292,0.048,0.25,0.024
10333,surrGrid_H0292_obsH0048_x0250,training_grid,0.6,0.292,0.048,0.25,0.024
10334,surrGrid_H0292_obsH0048_x0250,training_grid,0.625,0.292,0.048,0.25,0.024
10335,surrGrid_H0292_obsH0048_x0250,training_grid,0.65,0.292,0.048,0.25,0.024
10336,surrGrid_H0292_obsH0048_x0250,training_grid,0.675,0.292,0.048,0.25,0.024
10337,surrGrid_H0292_obsH0048_x0250,training_grid,0.7,0.292,0.048,0.25,0.024
10338,surrGrid_H0292_obsH0048_x0250,training_grid,0.725,0.292,0.048,0.25,0.024
10339,surrGrid_H0292_obsH0048_x0250,training_grid,0.75,0.292,0.048,0.25,0.024
10340,surrGrid_H0292_obsH0048_x0250,training_grid,0.775,0.292,0.048,0.25,0.024
